Top Items Removed:

	#	-	Item	-	Rank	-	Nodes Removed	-	Clustering Coefficient

	1.	520 <-> 560	-	385	-	0	-	0.469951365098
	2.	543 <-> 566	-	389	-	0	-	0.470046121893
	3.	520 <-> 549	-	385	-	0	-	0.469826649011
	4.	545 <-> 556	-	389	-	0	-	0.469912397596
	5.	509 <-> 599	-	390	-	0	-	0.470556126833
	6.	516 <-> 524	-	387	-	0	-	0.470434331906
	7.	520 <-> 524	-	388	-	0	-	0.467910469977
	8.	512 <-> 543	-	397	-	0	-	0.469345769372
	9.	520 <-> 535	-	399	-	0	-	0.46904929157
	10.	545 <-> 562	-	405	-	0	-	0.46837244574
	11.	545 <-> 577	-	404	-	0	-	0.468887350337
	12.	504 <-> 524	-	404	-	0	-	0.466699384994
	13.	523 <-> 524	-	402	-	0	-	0.467273065402
	14.	513 <-> 545	-	400	-	0	-	0.467366509373
	15.	535 <-> 566	-	405	-	0	-	0.467369971621
	16.	519 <-> 560	-	404	-	0	-	0.467799813888
	17.	519 <-> 599	-	407	-	0	-	0.466601501518
	18.	516 <-> 596	-	405	-	0	-	0.466857794512
	19.	524 <-> 579	-	406	-	0	-	0.468521097196
	20.	517 <-> 572	-	399	-	0	-	0.471387958226
	21.	556 <-> 560	-	396	-	0	-	0.471397794433
	22.	560 <-> 585	-	396	-	0	-	0.472199713602
	23.	550 <-> 560	-	390	-	0	-	0.47248750613
	24.	517 <-> 543	-	389	-	0	-	0.469367836684
	25.	517 <-> 560	-	391	-	2	-	0.480240609375
	26.	581 <-> 599	-	384	-	0	-	0.47891034242
	27.	562 <-> 599	-	382	-	0	-	0.479468753916
	28.	511 <-> 524	-	386	-	0	-	0.48274256344
	29.	530 <-> 596	-	384	-	0	-	0.482601550557
	30.	544 <-> 550	-	382	-	0	-	0.485373364692
	31.	519 <-> 590	-	377	-	0	-	0.487639804894
	32.	582 <-> 599	-	373	-	0	-	0.487514120393
	33.	520 <-> 594	-	374	-	0	-	0.485825277136
	34.	522 <-> 535	-	375	-	0	-	0.487734999358
	35.	556 <-> 596	-	367	-	0	-	0.488194262317
	36.	547 <-> 562	-	368	-	0	-	0.490309045682
	37.	543 <-> 545	-	369	-	0	-	0.485351445412
	38.	535 <-> 581	-	368	-	0	-	0.485916541865
	39.	581 <-> 590	-	369	-	0	-	0.493220391768
	40.	560 <-> 591	-	365	-	0	-	0.493891826814
	41.	504 <-> 583	-	365	-	0	-	0.494279633452
	42.	596 <-> 599	-	363	-	0	-	0.492964397762
	43.	524 <-> 594	-	369	-	0	-	0.50199217554
	44.	530 <-> 583	-	367	-	0	-	0.502227757462
	45.	543 <-> 599	-	352	-	0	-	0.501371726918
	46.	560 <-> 582	-	360	-	0	-	0.500508065117
	47.	513 <-> 546	-	360	-	0	-	0.504079493689
	48.	533 <-> 534	-	354	-	0	-	0.505563079547
	49.	533 <-> 535	-	353	-	0	-	0.50633117719
	50.	533 <-> 547	-	350	-	0	-	0.50857083568
	51.	536 <-> 560	-	345	-	0	-	0.510340767137
	52.	535 <-> 596	-	341	-	0	-	0.510908948956
	53.	544 <-> 596	-	340	-	0	-	0.509261522308
	54.	546 <-> 596	-	342	-	0	-	0.509063861173
	55.	547 <-> 596	-	341	-	0	-	0.509932668292
	56.	560 <-> 596	-	340	-	0	-	0.51224823467
	57.	543 <-> 577	-	331	-	0	-	0.512446647368
	58.	543 <-> 591	-	322	-	0	-	0.51290596814
	59.	543 <-> 582	-	322	-	0	-	0.510768522253
	60.	536 <-> 543	-	321	-	0	-	0.513372688919
	61.	543 <-> 596	-	325	-	0	-	0.515952053999
	62.	516 <-> 556	-	302	-	0	-	0.514760684968
	63.	520 <-> 556	-	304	-	0	-	0.513047770036
	64.	558 <-> 566	-	307	-	0	-	0.512655025378
	65.	549 <-> 592	-	311	-	0	-	0.511032432994
	66.	556 <-> 588	-	312	-	0	-	0.510935915555
	67.	558 <-> 592	-	314	-	0	-	0.510739433294
	68.	550 <-> 556	-	312	-	0	-	0.510786317578
	69.	556 <-> 563	-	313	-	0	-	0.510797910696
	70.	522 <-> 556	-	312	-	0	-	0.511795235131
	71.	549 <-> 586	-	310	-	0	-	0.513779362115
	72.	505 <-> 558	-	309	-	0	-	0.517077973226
	73.	558 <-> 593	-	302	-	0	-	0.524775137173
	74.	549 <-> 572	-	294	-	0	-	0.52544478003
	75.	549 <-> 556	-	290	-	3	-	0.51781703868
	76.	556 <-> 587	-	287	-	0	-	0.519663937301
	77.	556 <-> 562	-	283	-	0	-	0.517871822605
	78.	556 <-> 573	-	285	-	0	-	0.517936990412
	79.	556 <-> 591	-	283	-	0	-	0.515330278128
	80.	516 <-> 542	-	281	-	0	-	0.514407756867
	81.	556 <-> 572	-	288	-	0	-	0.516558294502
	82.	542 <-> 559	-	281	-	0	-	0.517290675739
	83.	511 <-> 542	-	270	-	0	-	0.521591751008
	84.	501 <-> 542	-	265	-	3	-	0.546385550116
	85.	520 <-> 530	-	260	-	0	-	0.544082719643
	86.	520 <-> 550	-	261	-	0	-	0.542664065535
	87.	512 <-> 520	-	261	-	0	-	0.542446537111
	88.	512 <-> 516	-	265	-	0	-	0.541580722945
	89.	520 <-> 528	-	265	-	0	-	0.540014439298
	90.	512 <-> 539	-	265	-	0	-	0.539958058525
	91.	520 <-> 551	-	271	-	0	-	0.539078827578
	92.	509 <-> 570	-	271	-	0	-	0.538727386876
	93.	516 <-> 570	-	274	-	0	-	0.537921645435
	94.	570 <-> 588	-	271	-	0	-	0.536938632189
	95.	516 <-> 528	-	272	-	0	-	0.535250467528
	96.	504 <-> 528	-	272	-	0	-	0.534795729373
	97.	526 <-> 528	-	275	-	0	-	0.534106091755
	98.	528 <-> 539	-	270	-	0	-	0.532094396505
	99.	528 <-> 550	-	272	-	0	-	0.531555605003
	100.	520 <-> 581	-	271	-	0	-	0.530319457778
	101.	512 <-> 523	-	272	-	0	-	0.530061137955
	102.	512 <-> 554	-	274	-	0	-	0.529477942511
	103.	512 <-> 566	-	271	-	0	-	0.528858359767
	104.	512 <-> 575	-	267	-	0	-	0.528188665751
	105.	512 <-> 588	-	270	-	0	-	0.527399321277
	106.	570 <-> 592	-	273	-	0	-	0.529053962932
	107.	512 <-> 576	-	272	-	0	-	0.529863562689
	108.	512 <-> 551	-	269	-	0	-	0.529401042753
	109.	512 <-> 579	-	271	-	0	-	0.532113865992
	110.	512 <-> 528	-	264	-	0	-	0.535297751632
	111.	551 <-> 570	-	261	-	0	-	0.536045918345
	112.	528 <-> 570	-	259	-	0	-	0.533470416409
	113.	518 <-> 570	-	259	-	0	-	0.537015389954
	114.	570 <-> 589	-	260	-	3	-	0.5302458057
	115.	530 <-> 539	-	249	-	0	-	0.528421927188
	116.	530 <-> 550	-	251	-	0	-	0.527127787818
	117.	528 <-> 551	-	257	-	0	-	0.526317566749
	118.	528 <-> 554	-	262	-	0	-	0.525534950534
	119.	509 <-> 515	-	261	-	0	-	0.524671255655
	120.	515 <-> 516	-	262	-	0	-	0.524241965849
	121.	515 <-> 520	-	263	-	0	-	0.523297011673
	122.	520 <-> 562	-	263	-	0	-	0.521765139221
	123.	528 <-> 575	-	265	-	0	-	0.521404874533
	124.	515 <-> 519	-	267	-	0	-	0.521642345411
	125.	515 <-> 554	-	265	-	0	-	0.522095285607
	126.	515 <-> 588	-	266	-	0	-	0.522322615413
	127.	515 <-> 539	-	272	-	0	-	0.522252588263
	128.	539 <-> 582	-	264	-	0	-	0.521449815046
	129.	530 <-> 581	-	260	-	0	-	0.519150947326
	130.	551 <-> 581	-	261	-	0	-	0.519550217009
	131.	520 <-> 565	-	260	-	0	-	0.518149130546
	132.	504 <-> 581	-	265	-	0	-	0.517721013415
	133.	566 <-> 581	-	265	-	0	-	0.517641397222
	134.	581 <-> 588	-	264	-	0	-	0.517382460756
	135.	528 <-> 588	-	266	-	0	-	0.516559522825
	136.	528 <-> 566	-	270	-	0	-	0.515014878601
	137.	520 <-> 591	-	273	-	0	-	0.51424151231
	138.	528 <-> 552	-	276	-	0	-	0.515333567395
	139.	528 <-> 559	-	277	-	0	-	0.516429209413
	140.	528 <-> 576	-	282	-	0	-	0.517540137203
	141.	528 <-> 579	-	283	-	0	-	0.519339742451
	142.	581 <-> 592	-	275	-	0	-	0.518869613669
	143.	539 <-> 562	-	272	-	0	-	0.518802765244
	144.	509 <-> 591	-	277	-	0	-	0.519727490852
	145.	550 <-> 591	-	275	-	0	-	0.519519078574
	146.	515 <-> 585	-	277	-	0	-	0.520467461374
	147.	519 <-> 562	-	275	-	0	-	0.521758552523
	148.	520 <-> 525	-	276	-	0	-	0.521985130349
	149.	520 <-> 573	-	275	-	0	-	0.51020501417
	150.	581 <-> 586	-	276	-	0	-	0.509319393775
	151.	528 <-> 584	-	274	-	0	-	0.510478770796
	152.	562 <-> 563	-	271	-	0	-	0.509702535537
	153.	513 <-> 588	-	270	-	0	-	0.510193145333
	154.	562 <-> 593	-	264	-	0	-	0.512113830012
	155.	530 <-> 573	-	267	-	0	-	0.511067262389
	156.	530 <-> 533	-	270	-	0	-	0.512250284292
	157.	500 <-> 516	-	272	-	0	-	0.51124823332
	158.	522 <-> 591	-	265	-	0	-	0.512534494951
	159.	513 <-> 550	-	265	-	0	-	0.51309402482
	160.	561 <-> 575	-	263	-	0	-	0.521117562769
	161.	525 <-> 563	-	258	-	0	-	0.522001736067
	162.	525 <-> 585	-	250	-	0	-	0.520413323728
	163.	525 <-> 586	-	254	-	0	-	0.523186412708
	164.	581 <-> 584	-	246	-	0	-	0.524871914495
	165.	581 <-> 585	-	240	-	0	-	0.523300979607
	166.	580 <-> 581	-	238	-	0	-	0.524103752824
	167.	513 <-> 531	-	238	-	0	-	0.522689777272
	168.	518 <-> 528	-	238	-	0	-	0.522270145818
	169.	528 <-> 595	-	239	-	0	-	0.52199647313
	170.	528 <-> 589	-	237	-	0	-	0.521741045289
	171.	500 <-> 519	-	233	-	0	-	0.521590525311
	172.	522 <-> 582	-	237	-	0	-	0.524345497031
	173.	533 <-> 581	-	230	-	0	-	0.520331630948
	174.	573 <-> 581	-	226	-	0	-	0.521672627117
	175.	518 <-> 582	-	226	-	0	-	0.525960165887
	176.	582 <-> 589	-	225	-	0	-	0.528560056418
	177.	500 <-> 595	-	225	-	0	-	0.530092623468
	178.	519 <-> 533	-	220	-	0	-	0.53172592931
	179.	533 <-> 585	-	210	-	0	-	0.530017889772
	180.	536 <-> 565	-	206	-	0	-	0.538238022131
	181.	582 <-> 596	-	198	-	0	-	0.537417004068
	182.	573 <-> 591	-	194	-	0	-	0.539168509268
	183.	513 <-> 537	-	191	-	0	-	0.548747053329
	184.	533 <-> 573	-	180	-	0	-	0.546065060992
	185.	533 <-> 596	-	183	-	0	-	0.548363911567
	186.	520 <-> 577	-	168	-	0	-	0.546287866265
	187.	539 <-> 577	-	168	-	0	-	0.547438695002
	188.	516 <-> 585	-	177	-	0	-	0.547275394098
	189.	520 <-> 585	-	178	-	0	-	0.546651573838
	190.	539 <-> 585	-	179	-	0	-	0.546394255739
	191.	520 <-> 574	-	171	-	0	-	0.546669252649
	192.	504 <-> 577	-	174	-	0	-	0.546303226021
	193.	573 <-> 585	-	175	-	0	-	0.542544149848
	194.	573 <-> 580	-	170	-	0	-	0.546758709235
	195.	573 <-> 577	-	163	-	0	-	0.54139472456
	196.	573 <-> 596	-	164	-	2	-	0.556094208275
	197.	509 <-> 585	-	155	-	0	-	0.555224698048
	198.	510 <-> 565	-	159	-	0	-	0.55564410563
	199.	504 <-> 565	-	158	-	0	-	0.555676299503
	200.	564 <-> 565	-	160	-	0	-	0.556591944796
	201.	504 <-> 585	-	171	-	0	-	0.556162781907
	202.	530 <-> 585	-	173	-	0	-	0.552903606534
	203.	566 <-> 585	-	171	-	0	-	0.552759445847
	204.	519 <-> 585	-	173	-	0	-	0.554636763576
	205.	531 <-> 565	-	171	-	0	-	0.557241805592
	206.	563 <-> 565	-	167	-	0	-	0.55745296698
	207.	516 <-> 568	-	157	-	0	-	0.557453757443
	208.	520 <-> 568	-	157	-	0	-	0.557146419173
	209.	530 <-> 586	-	157	-	0	-	0.55527546054
	210.	516 <-> 532	-	163	-	0	-	0.554341314714
	211.	520 <-> 532	-	164	-	0	-	0.552601441823
	212.	526 <-> 586	-	168	-	0	-	0.552045932163
	213.	532 <-> 554	-	169	-	0	-	0.548485141102
	214.	532 <-> 588	-	176	-	0	-	0.548789896435
	215.	568 <-> 577	-	164	-	0	-	0.548985974866
	216.	577 <-> 586	-	165	-	0	-	0.548593818004
	217.	565 <-> 568	-	165	-	0	-	0.552403341813
	218.	565 <-> 593	-	158	-	0	-	0.553050994814
	219.	565 <-> 586	-	155	-	0	-	0.562294692293
	220.	585 <-> 596	-	161	-	4	-	0.571602601847
	221.	507 <-> 530	-	145	-	0	-	0.570804580501
	222.	508 <-> 530	-	142	-	0	-	0.569924147585
	223.	509 <-> 530	-	142	-	0	-	0.567837472286
	224.	510 <-> 530	-	142	-	0	-	0.567013980709
	225.	526 <-> 530	-	141	-	0	-	0.565447708091
	226.	523 <-> 530	-	141	-	0	-	0.564252912101
	227.	527 <-> 530	-	141	-	0	-	0.56307348577
	228.	530 <-> 538	-	139	-	0	-	0.563921400262
	229.	530 <-> 551	-	143	-	0	-	0.562997661362
	230.	530 <-> 554	-	142	-	0	-	0.561499543104
	231.	530 <-> 552	-	143	-	0	-	0.563211364602
	232.	530 <-> 559	-	141	-	0	-	0.563721600546
	233.	530 <-> 564	-	139	-	0	-	0.563960403608
	234.	530 <-> 566	-	140	-	0	-	0.563106634607
	235.	530 <-> 575	-	139	-	0	-	0.561727679808
	236.	530 <-> 563	-	136	-	0	-	0.561979005986
	237.	530 <-> 576	-	138	-	0	-	0.562658126803
	238.	530 <-> 588	-	138	-	0	-	0.561440149154
	239.	530 <-> 579	-	146	-	0	-	0.564112374048
	240.	530 <-> 592	-	141	-	0	-	0.562459063818
	241.	530 <-> 587	-	142	-	0	-	0.560586724908
	242.	530 <-> 593	-	140	-	0	-	0.558901441742
	243.	530 <-> 584	-	137	-	0	-	0.560782688067
	244.	509 <-> 580	-	142	-	0	-	0.562372295104
	245.	527 <-> 580	-	135	-	0	-	0.565533331598
	246.	580 <-> 592	-	141	-	0	-	0.560981526037
	247.	580 <-> 585	-	141	-	3	-	0.585976541996
	248.	520 <-> 564	-	127	-	0	-	0.584969281093
