Top Items Removed:

	#	-	Item	-	Rank	-	Nodes Removed	-	Clustering Coefficient

	1.	218 <-> 250	-	34720	-	0	-	0.452024685405
	2.	200 <-> 239	-	34050	-	0	-	0.456051252445
	3.	239 <-> 254	-	31008	-	0	-	0.460202352487
	4.	244 <-> 277	-	26180	-	0	-	0.460138109272
	5.	230 <-> 264	-	25296	-	0	-	0.461352306034
	6.	235 <-> 265	-	23436	-	0	-	0.462363395401
	7.	265 <-> 290	-	22066	-	0	-	0.463940661362
	8.	228 <-> 250	-	22400	-	0	-	0.46567761185
	9.	239 <-> 264	-	21056	-	0	-	0.464155541835
	10.	206 <-> 236	-	21320	-	0	-	0.466349113327
	11.	232 <-> 236	-	21528	-	0	-	0.466147662884
	12.	213 <-> 284	-	19795	-	0	-	0.462549054491
	13.	284 <-> 292	-	25200	-	2	-	0.476023379228
	14.	205 <-> 250	-	19502	-	0	-	0.478278412697
	15.	232 <-> 250	-	21112	-	0	-	0.479685877091
	16.	273 <-> 280	-	18975	-	0	-	0.480885472324
	17.	205 <-> 273	-	18759	-	0	-	0.483272013795
	18.	244 <-> 264	-	18705	-	0	-	0.485060522625
	19.	273 <-> 281	-	17850	-	0	-	0.487365362753
	20.	269 <-> 277	-	16434	-	0	-	0.48774279072
	21.	215 <-> 273	-	15846	-	0	-	0.488245585817
	22.	232 <-> 273	-	19305	-	0	-	0.488506047531
	23.	277 <-> 296	-	20398	-	0	-	0.492731399644
	24.	264 <-> 277	-	17848	-	0	-	0.493620064969
	25.	230 <-> 265	-	16878	-	0	-	0.495204786976
	26.	232 <-> 260	-	15352	-	0	-	0.495596883143
	27.	215 <-> 244	-	14946	-	0	-	0.495106762935
	28.	228 <-> 244	-	17955	-	0	-	0.495767995286
	29.	232 <-> 244	-	17484	-	0	-	0.494483364424
	30.	240 <-> 244	-	16942	-	0	-	0.494875460591
	31.	232 <-> 287	-	16016	-	0	-	0.49002303602
	32.	232 <-> 240	-	14178	-	0	-	0.48551109133
	33.	287 <-> 296	-	15428	-	0	-	0.486450058466
	34.	224 <-> 240	-	14784	-	0	-	0.49141549086
	35.	213 <-> 263	-	13884	-	0	-	0.496969326695
	36.	273 <-> 277	-	12948	-	0	-	0.492391861906
	37.	277 <-> 286	-	15708	-	0	-	0.492710440042
	38.	242 <-> 289	-	17424	-	2	-	0.516653737821
	39.	240 <-> 243	-	12648	-	0	-	0.517972683304
	40.	240 <-> 255	-	13104	-	0	-	0.519627203037
	41.	240 <-> 292	-	16016	-	0	-	0.521173944286
	42.	264 <-> 290	-	13244	-	0	-	0.521726049186
	43.	271 <-> 290	-	11960	-	0	-	0.535252619234
	44.	261 <-> 273	-	10812	-	0	-	0.535401262861
	45.	264 <-> 287	-	11280	-	0	-	0.541681456098
	46.	245 <-> 273	-	10586	-	0	-	0.541140853383
	47.	269 <-> 273	-	12012	-	0	-	0.541390603633
	48.	235 <-> 269	-	10584	-	0	-	0.541804682308
	49.	207 <-> 227	-	11661	-	0	-	0.539872315158
	50.	244 <-> 288	-	11655	-	0	-	0.549534150907
	51.	279 <-> 286	-	11457	-	0	-	0.549916377376
	52.	245 <-> 287	-	12851	-	0	-	0.561993672062
	53.	207 <-> 226	-	12194	-	0	-	0.576486425686
	54.	244 <-> 245	-	11041	-	2	-	0.603645224462
	55.	261 <-> 286	-	8662	-	0	-	0.596483232226
	56.	246 <-> 261	-	9790	-	0	-	0.601458356604
	57.	260 <-> 269	-	9976	-	2	-	0.622016049627
	58.	207 <-> 239	-	8120	-	0	-	0.626545964157
	59.	235 <-> 252	-	8848	-	0	-	0.630451289601
	60.	219 <-> 292	-	7200	-	0	-	0.634052146948
	61.	221 <-> 292	-	9548	-	5	-	0.611012919542
	62.	265 <-> 281	-	6622	-	0	-	0.616174424704
	63.	239 <-> 269	-	6264	-	0	-	0.614719398249
	64.	232 <-> 265	-	5928	-	0	-	0.612239946872
	65.	213 <-> 232	-	7050	-	0	-	0.612699408435
	66.	215 <-> 232	-	7038	-	0	-	0.612907547246
	67.	228 <-> 232	-	7800	-	0	-	0.614570712512
	68.	241 <-> 267	-	6660	-	0	-	0.615138799396
	69.	232 <-> 296	-	7791	-	2	-	0.637664111033
	70.	240 <-> 269	-	5460	-	0	-	0.634380038784
	71.	250 <-> 269	-	7300	-	0	-	0.63446214059
	72.	252 <-> 269	-	7905	-	3	-	0.633917651289
	73.	215 <-> 265	-	4752	-	0	-	0.6324184264
	74.	215 <-> 228	-	5576	-	0	-	0.634959605551
	75.	228 <-> 265	-	4760	-	0	-	0.633215070416
	76.	213 <-> 265	-	4640	-	0	-	0.632091025902
	77.	265 <-> 273	-	3995	-	0	-	0.626376740188
	78.	263 <-> 265	-	6192	-	0	-	0.627415701227
	79.	264 <-> 265	-	6816	-	0	-	0.633216567027
	80.	265 <-> 274	-	6532	-	0	-	0.643952497763
	81.	232 <-> 233	-	3990	-	0	-	0.645756869862
	82.	235 <-> 286	-	3102	-	0	-	0.641311012689
	83.	236 <-> 250	-	4935	-	0	-	0.658280709658
	84.	227 <-> 235	-	4585	-	0	-	0.660980434176
	85.	235 <-> 273	-	4386	-	3	-	0.655252226902
	86.	232 <-> 292	-	2720	-	0	-	0.632137596434
	87.	206 <-> 232	-	3654	-	0	-	0.625727340024
	88.	205 <-> 232	-	3886	-	0	-	0.638547852844
	89.	224 <-> 292	-	3937	-	3	-	0.678784504671
	90.	227 <-> 273	-	1560	-	0	-	0.686185040643
	91.	239 <-> 286	-	1349	-	0	-	0.682699750423
	92.	240 <-> 246	-	1728	-	0	-	0.69034618562
	93.	239 <-> 240	-	1482	-	0	-	0.666245116621
	94.	239 <-> 250	-	2340	-	0	-	0.675768926145
	95.	238 <-> 240	-	2088	-	0	-	0.679850558798
	96.	215 <-> 225	-	1065	-	0	-	0.677924331308
	97.	215 <-> 234	-	1246	-	0	-	0.676241397938
	98.	213 <-> 293	-	1000	-	0	-	0.678207196789
	99.	213 <-> 228	-	972	-	0	-	0.6745040614
	100.	213 <-> 241	-	924	-	0	-	0.668103706772
	101.	213 <-> 292	-	2033	-	2	-	0.69784298071
	102.	215 <-> 243	-	665	-	0	-	0.696302714332
	103.	215 <-> 241	-	825	-	0	-	0.689686658773
	104.	215 <-> 292	-	1872	-	2	-	0.721967400791
	105.	273 <-> 286	-	270	-	0	-	0.677962270119
	106.	286 <-> 288	-	1352	-	0	-	0.67894992444
	107.	286 <-> 291	-	1144	-	0	-	0.680360859184
	108.	225 <-> 280	-	260	-	0	-	0.680567239587
	109.	225 <-> 234	-	392	-	0	-	0.679358368574
	110.	229 <-> 254	-	404	-	0	-	0.689266035344
	111.	228 <-> 241	-	210	-	0	-	0.685313742176
	112.	206 <-> 292	-	405	-	0	-	0.685828060828
	113.	234 <-> 292	-	413	-	0	-	0.685586592057
	114.	225 <-> 243	-	336	-	0	-	0.68462201923
	115.	225 <-> 255	-	200	-	0	-	0.680130109542
	116.	229 <-> 255	-	536	-	0	-	0.680226944443
	117.	225 <-> 299	-	360	-	0	-	0.678210583897
	118.	228 <-> 299	-	465	-	0	-	0.674367390054
	119.	225 <-> 292	-	330	-	0	-	0.670489557646
	120.	228 <-> 292	-	552	-	0	-	0.673452520609
	121.	225 <-> 230	-	525	-	0	-	0.66255304971
	122.	229 <-> 230	-	946	-	0	-	0.651441938599
	123.	225 <-> 231	-	774	-	0	-	0.646256753414
	124.	229 <-> 231	-	704	-	3	-	0.70194175961
	125.	205 <-> 206	-	86	-	0	-	0.685893673709
	126.	240 <-> 297	-	84	-	1	-	0.712378885263
	127.	226 <-> 227	-	81	-	0	-	0.662727317318
	128.	246 <-> 287	-	81	-	0	-	0.613075749374
	129.	206 <-> 234	-	79	-	0	-	0.591990486001
	130.	238 <-> 239	-	69	-	5	-	0.614026201649
	131.	203 <-> 225	-	67	-	0	-	0.624576939038
	132.	234 <-> 254	-	61	-	0	-	0.627282743582
	133.	254 <-> 280	-	70	-	0	-	0.604856272994
	134.	263 <-> 264	-	61	-	0	-	0.606641987279
	135.	225 <-> 229	-	60	-	0	-	0.604229761705
	136.	200 <-> 225	-	59	-	0	-	0.607373091687
	137.	200 <-> 229	-	60	-	0	-	0.61236827352
	138.	263 <-> 274	-	58	-	0	-	0.589153987806
	139.	203 <-> 299	-	53	-	0	-	0.591790263114
	140.	226 <-> 286	-	52	-	1	-	0.610739372672
	141.	246 <-> 286	-	53	-	1	-	0.632063639936
	142.	286 <-> 287	-	53	-	7	-	0.632969028067
	143.	273 <-> 288	-	50	-	1	-	0.660976994348
	144.	263 <-> 273	-	49	-	8	-	0.678024970672
	145.	203 <-> 292	-	42	-	0	-	0.683077062734
	146.	243 <-> 265	-	38	-	0	-	0.684652692986
	147.	265 <-> 293	-	45	-	0	-	0.690196577206
	148.	265 <-> 292	-	34	-	0	-	0.644153159839
	149.	200 <-> 292	-	32	-	0	-	0.64973435243
	150.	234 <-> 281	-	27	-	0	-	0.645527185233
	151.	280 <-> 281	-	35	-	0	-	0.648727425443
	152.	234 <-> 280	-	23	-	0	-	0.657483221209
	153.	280 <-> 293	-	22	-	0	-	0.6630644138
	154.	234 <-> 243	-	21	-	0	-	0.668645606391
	155.	255 <-> 280	-	13	-	0	-	0.671537204625
	156.	255 <-> 281	-	13	-	0	-	0.675707462472
	157.	200 <-> 255	-	13	-	0	-	0.681861847303
	158.	234 <-> 255	-	13	-	0	-	0.691323110441
	159.	200 <-> 233	-	7	-	0	-	0.63736631016
	160.	225 <-> 233	-	7	-	0	-	0.583927510398
	161.	203 <-> 233	-	7	-	0	-	0.531218228032
	162.	233 <-> 281	-	7	-	0	-	0.479575163399
	163.	233 <-> 234	-	7	-	0	-	0.429563492063
	164.	233 <-> 280	-	7	-	0	-	0.382197323374
	165.	229 <-> 233	-	7	-	0	-	0.339460784314
	166.	200 <-> 241	-	3	-	1	-	0.360294117647
	167.	234 <-> 241	-	3	-	1	-	0.383928571429
	168.	241 <-> 254	-	3	-	1	-	0.410989010989
	169.	241 <-> 280	-	3	-	1	-	0.442307692308
	170.	225 <-> 241	-	3	-	1	-	0.479020979021
	171.	241 <-> 265	-	3	-	1	-	0.522727272727
	172.	203 <-> 241	-	3	-	1	-	0.575757575758
	173.	241 <-> 281	-	3	-	1	-	0.641666666667
	174.	205 <-> 241	-	3	-	1	-	0.72619047619
	175.	229 <-> 241	-	3	-	9	-	0.0

Clusters:

	283, 284
	242, 277
	244, 279
	260, 261
	217, 218, 219, 220, 221
	267, 296
	207, 245, 269
	235, 236, 237
	224, 232, 295
	212, 213
	215, 249
	228, 230, 231
	297
	239, 275, 289, 290
	238
	226
	246
	287
	227, 240, 250, 251, 252, 286
	288
	264, 270, 271, 272, 273, 274, 291
	263
	200
	234
	254
	280
	225
	265
	203
	281
	205
	206, 233, 241, 243, 255, 292, 293, 299
	229

DB Index:				1.43895952906
Average Silhouette Coefficient:	0.333393189102
